county_name,municipality_name,property_location,deed_date,Year,Quarter, sale_price ,Price_Range,sale_assessment,Sale_Range,residential,Treated,Time,Interaction,Time_Placebo,Interaction_Placebo
SUSSEX,Hopatcong Borough,428 LAKESIDE BLVD,2/4/14,2014,2014-Q1,100,0,346100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,67 NORTHWESTERN WAY,3/11/14,2014,2014-Q1,213000,1,221000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,24 DI VITO TR,3/17/14,2014,2014-Q1,170000,1,203300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,338 HUDSON AVE,2/7/14,2014,2014-Q1,115000,1,184800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,25 WILDWOOD SHORES DR,3/14/14,2014,2014-Q1,100,0,309500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,14 WILDWOOD SHORES DR,2/21/14,2014,2014-Q1,130000,1,206700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,28 BAY VIEW RD,3/28/14,2014,2014-Q1,160000,1,159200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,22 KISLING AVE,3/26/14,2014,2014-Q1,1,0,488600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,202 CARENTAN RD,2/17/14,2014,2014-Q1,120000,1,166000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,208 CARENTAN RD,1/30/14,2014,2014-Q1,215000,1,178600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,17 ELBA AVE,2/20/14,2014,2014-Q1,1100000,1,797000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,22 ITHANELL RD REAR,2/14/14,2014,2014-Q1,1,0,573200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,201 STANHOPE SPARTA RD,3/13/14,2014,2014-Q1,109150,1,122900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,23 WILLIAMS TR,2/24/14,2014,2014-Q1,1,0,125700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,425 BROWN TR,1/27/14,2014,2014-Q1,1,0,171200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,344 TULSA TR,2/4/14,2014,2014-Q1,290000,1,251500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,16 JEFFERSON TR,1/10/14,2014,2014-Q1,70000,0,153700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,50 JEFFERSON TR,1/28/14,2014,2014-Q1,1,0,31200,0,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,36 LEBANON TR,2/14/14,2014,2014-Q1,210000,1,208900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,744 BROOKLYN MOUNTAIN RD,3/13/14,2014,2014-Q1,100,0,127700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,5 NORTHWESTERN TR,3/26/14,2014,2014-Q1,93000,0,104600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,18 ROOSEVELT TR,1/27/14,2014,2014-Q1,120000,1,149200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,18 COOLIDGE TR,3/31/14,2014,2014-Q1,1,0,220600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,444 MAXIM DR,1/10/14,2014,2014-Q1,150000,1,80300,0,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,26 INDIAN TR,1/9/14,2014,2014-Q1,175000,1,79700,0,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,24 INDIAN TR,1/9/14,2014,2014-Q1,175000,1,78100,0,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,229A SQUAW TR,2/13/14,2014,2014-Q1,425000,1,452400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hopatcong Borough,4 DORELL RD,2/15/14,2014,2014-Q1,1,0,132700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Borough,LENAPE RD,2/28/14,2014,2014-Q1,198500,1,105800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Borough,62 LENAPE RD,3/13/14,2014,2014-Q1,137000,1,163000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,84 WINTERMUTE RD,1/10/14,2014,2014-Q1,375000,1,325700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,11 QUAKER RD,3/28/14,2014,2014-Q1,289000,1,263700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,31 FAWN HOLLOW DR,3/13/14,2014,2014-Q1,584000,1,169600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,84 PEQUEST RD,3/4/14,2014,2014-Q1,1,0,217000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,97 DECKER POND RD,2/24/14,2014,2014-Q1,1,0,235500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,3 LAKE TERR,2/7/14,2014,2014-Q1,10,0,184500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,85 SHORE RD,3/4/14,2014,2014-Q1,410000,1,347600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Green Township,125 DECKER POND RD,1/20/14,2014,2014-Q1,114000,1,222500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Fredon Township,13 GLENN TERR,3/28/14,2014,2014-Q1,194500,1,221000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Fredon Township,44 VAN HORN RD,2/25/14,2014,2014-Q1,10,0,252300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Fredon Township,24 RUNNING HILLS DR,2/18/14,2014,2014-Q1,1,0,342800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Fredon Township,122 FREDON-SPRINGDALE RD,1/15/14,2014,2014-Q1,1,0,231300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Fredon Township,303 HILLSIDE TERR,2/6/14,2014,2014-Q1,325000,1,360100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Fredon Township,648 RT 94,1/27/14,2014,2014-Q1,1,0,391100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,76 FOREST LAKES DR,1/30/14,2014,2014-Q1,207000,1,331700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,4 CLIFFSIDE WAY,1/17/14,2014,2014-Q1,360000,1,314900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,40 OLD CREAMERY RD,1/25/14,2014,2014-Q1,500,0,188900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,33 PENN AVE,1/24/14,2014,2014-Q1,192000,1,173400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,8 PERONA RD,2/28/14,2014,2014-Q1,282500,1,316100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,7 MARLENE LN,2/18/14,2014,2014-Q1,317000,1,374500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,21 TERRACE DR,1/24/14,2014,2014-Q1,187000,1,229600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,15 VICTORIA PINES LN,1/29/14,2014,2014-Q1,504500,1,461200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,90 CHEYENNE RD,1/18/14,2014,2014-Q1,85000,0,119800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,210 CHEROKEE RD,2/16/14,2014,2014-Q1,1,0,126900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,10 CLUB RD,3/17/14,2014,2014-Q1,378000,1,269500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,377 MOHEGAN CI,1/2/14,2014,2014-Q1,70000,0,80000,0,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,50 PARK VIEW RD,1/28/14,2014,2014-Q1,1,0,258000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Andover Township,1 LINDA LN,1/30/14,2014,2014-Q1,205000,1,164100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Ogdensburg Borough,217 MAIN ST,3/20/14,2014,2014-Q1,40000,0,198700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Ogdensburg Borough,37 KENNEDY AVE,3/25/14,2014,2014-Q1,125000,1,228100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Ogdensburg Borough,28 N CLARK ST,3/21/14,2014,2014-Q1,86000,0,209600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Ogdensburg Borough,30 BRIDGE ST,3/17/14,2014,2014-Q1,178000,1,186700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Ogdensburg Borough,8 PLASKON TERR,2/17/14,2014,2014-Q1,286500,1,285000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,426 GREEN RD,1/31/14,2014,2014-Q1,300500,1,296900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,2 CONTINENTAL DR,1/27/14,2014,2014-Q1,525000,1,475700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,113 HUNTERS LN,3/20/14,2014,2014-Q1,67621,0,260400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,23 PINE CONE LN,3/14/14,2014,2014-Q1,248000,1,137000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,77 MARA BLVD,1/30/14,2014,2014-Q1,272000,1,75000,0,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,92 MARA BLVD,1/17/14,2014,2014-Q1,375000,1,75000,0,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,88 MARA BLVD,3/7/14,2014,2014-Q1,355000,1,75000,0,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,86 MARA BLVD,2/28/14,2014,2014-Q1,350000,1,75000,0,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,84 MARA BLVD,3/24/14,2014,2014-Q1,350000,1,75000,0,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,82 MARA BLVD,1/10/14,2014,2014-Q1,365000,1,75000,0,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,68 MARA BLVD,1/31/14,2014,2014-Q1,290000,1,206400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,10 VILLAGE LN,3/4/14,2014,2014-Q1,340750,1,214500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,12 WARREN TER,3/31/14,2014,2014-Q1,341000,1,265600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,6 PIERCE ST,3/24/14,2014,2014-Q1,360000,1,242100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,382 SPRINGBROOK TR,2/19/14,2014,2014-Q1,186000,1,157000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,23 BIRCH PKWY,1/27/14,2014,2014-Q1,1,0,185400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,44 MAPLE PKWY,3/12/14,2014,2014-Q1,875000,1,420800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,95 MAPLE PKWY,3/26/14,2014,2014-Q1,322000,1,247900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,351 EAST SHORE TRL,3/5/14,2014,2014-Q1,175000,1,161200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,20 GRIST MILL,1/23/14,2014,2014-Q1,239000,1,195900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,394 WEST SHORE TRL,1/7/14,2014,2014-Q1,1,0,379400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,84 VALLEY VIEW TRL,3/19/14,2014,2014-Q1,442500,1,360500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,5 HUMMINGBIRD HILL,3/12/14,2014,2014-Q1,500000,1,453400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,209 ALPINE TRL,1/13/14,2014,2014-Q1,210000,1,299900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,76 WESTGATE DR,1/16/14,2014,2014-Q1,433900,1,378500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,171 ANDOVER RD,3/28/14,2014,2014-Q1,240000,1,229200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,33 SAGAMORE TRL,1/29/14,2014,2014-Q1,185000,1,245700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,32 KNOLL RD,3/17/14,2014,2014-Q1,1,0,225500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,20 WALLKILL RD,3/6/14,2014,2014-Q1,1,0,197800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,93 SPRINGBROOK TRL,1/22/14,2014,2014-Q1,290000,1,225100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,26 RAINBOW TRL,3/28/14,2014,2014-Q1,1045000,1,479500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,123 WAGON WHEEL RD,1/10/14,2014,2014-Q1,205000,1,154900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,16 MAIN ST UNIT C6,1/17/14,2014,2014-Q1,259000,1,125000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,2 BALDWIN DEW CT,3/25/14,2014,2014-Q1,615000,1,492800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,14 FOX HOLLOW RD,3/22/14,2014,2014-Q1,428000,1,347100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,7 VAN KIRK PL,1/17/14,2014,2014-Q1,1,0,732100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,17 PRIDES CROSSING,1/2/14,2014,2014-Q1,625000,1,599900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,36 SKYVIEW DR,2/7/14,2014,2014-Q1,530000,1,399700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,197 DEMAREST RD,3/28/14,2014,2014-Q1,100,0,352400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,4 CHAPEL HILL CT,1/21/14,2014,2014-Q1,613300,1,75000,0,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,3 CHAPEL HILL CT,2/3/14,2014,2014-Q1,998706,1,75000,0,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,12 CHAPEL HILL CT,2/21/14,2014,2014-Q1,658381,1,75000,0,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,3 KROGHS LN,1/28/14,2014,2014-Q1,1,0,330000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,48 WILDCAT RD,1/2/14,2014,2014-Q1,138900,1,159600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,6 WOODS END CT,1/29/14,2014,2014-Q1,1,0,333900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,404 WEST MOUNTAIN RD,3/24/14,2014,2014-Q1,399900,1,298600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,31 SCUDDERS RD,1/20/14,2014,2014-Q1,400000,1,369500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,53 GLEN LAKE RD,1/27/14,2014,2014-Q1,1,0,380400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,22 BEL AIR DR,2/7/14,2014,2014-Q1,1,0,368100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,43 FAIRMONT RD,2/6/14,2014,2014-Q1,1,0,64700,0,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,10 CRYSTAL ROCK RD,3/17/14,2014,2014-Q1,452000,1,350400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,13 CRYSTAL ROCK RD,1/29/14,2014,2014-Q1,540000,1,375800,1,1,0.05,1,0.05,1,0.05
SUSSEX,Sparta Township,35 ROGERS LN,2/26/14,2014,2014-Q1,1,0,298600,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,572 RT 23,3/13/14,2014,2014-Q1,120000,1,177100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,6 MABIE ST,2/19/14,2014,2014-Q1,95000,0,142400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,39 NESTOR ST,3/7/14,2014,2014-Q1,118000,1,154000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,171 MAIN ST,1/9/14,2014,2014-Q1,66000,0,143400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,454 RT 23,1/23/14,2014,2014-Q1,233000,1,224100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,50 FOWLER ST,2/8/14,2014,2014-Q1,40000,0,114200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,311 RUTHERFORD AVE,3/19/14,2014,2014-Q1,100,0,110500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,42 CONSTITUTION WAY,1/22/14,2014,2014-Q1,90000,0,113700,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,104 CONSTITUTION WAY,3/18/14,2014,2014-Q1,1,0,111200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,39 CONSTITUTION WAY,1/31/14,2014,2014-Q1,1,0,118400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,7 LOZAW RD,1/28/14,2014,2014-Q1,186900,1,167900,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,8 HILLSIDE AVE,2/27/14,2014,2014-Q1,227500,1,205200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,64 WILDCAT RD,3/28/14,2014,2014-Q1,232000,1,186200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,76 MUNSONHURST RD,2/8/14,2014,2014-Q1,1,0,170500,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,254 CORK HILL RD,2/6/14,2014,2014-Q1,100,0,198200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Franklin Borough,274 MUNSONHURST RD,3/17/14,2014,2014-Q1,109900,1,157200,1,1,0.05,1,0.05,1,0.05
SUSSEX,Branchville Borough,15 MAPLE AVE,1/28/14,2014,2014-Q1,230000,1,273300,1,1,0.05,1,0.05,1,0.05
SUSSEX,Branchville Borough,4 FIRST ST,1/30/14,2014,2014-Q1,214500,1,210100,1,1,0.05,1,0.05,1,0.05
SUSSEX,Branchville Borough,72 BROAD ST,2/26/14,2014,2014-Q1,1,0,258400,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hamburg Borough,13 ORCHARD ST,1/24/14,2014,2014-Q1,1,0,320000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hamburg Borough,15 ORCHARD ST,1/24/14,2014,2014-Q1,1,0,399000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hamburg Borough,15 AMES BLVD,2/28/14,2014,2014-Q1,56500,0,99100,0,1,0.05,1,0.05,1,0.05
SUSSEX,Hamburg Borough,26 BLUFFS CT,1/27/14,2014,2014-Q1,254500,1,204000,1,1,0.05,1,0.05,1,0.05
SUSSEX,Hamburg Borough,16 AMHERST CT,3/21/14,2014,2014-Q1,92000,0,110600,1,1,0.05,1,0.05,1,0.05
ATLANTIC,Longport Borough,1100 ATLANTIC AVE,6/5/14,2014,2014-Q2,10,0,1136800,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,1617 ATLANTIC AVE,5/21/14,2014,2014-Q2,775000,1,771900,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,111 SO 16TH AVE #322,6/26/14,2014,2014-Q2,590000,1,440000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,1600 ATL AVE UNIT #4,4/17/14,2014,2014-Q2,85000,0,135000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,112 SO 21ST AVE,5/8/14,2014,2014-Q2,1,0,2300100,0,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,105 SO 22ND AVE,6/25/14,2014,2014-Q2,1,0,3163200,0,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,2700 ATLANTIC AV 410,5/12/14,2014,2014-Q2,1,0,190000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,1 SO MANOR AVE,6/20/14,2014,2014-Q2,1507400,1,690400,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,3001 SUNSET AVE,6/20/14,2014,2014-Q2,2200000,0,2290100,0,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,3102 PACIFIC AVE,5/1/14,2014,2014-Q2,995000,1,1287900,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,3110 PACIFIC AVE,4/21/14,2014,2014-Q2,1,0,597900,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,16 NO 32ND AVE,5/24/14,2014,2014-Q2,1,0,728700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,3217 VENTNOR AVE,4/15/14,2014,2014-Q2,480000,1,440000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,212 NO 33RD AVE,4/25/14,2014,2014-Q2,1,0,786600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,108 N. 34TH AVE.,5/16/14,2014,2014-Q2,600000,1,450400,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,3305 MONMOUTH AV,5/2/14,2014,2014-Q2,1,0,1319500,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Longport Borough,29 SO 36TH AVE.,4/17/14,2014,2014-Q2,2075000,0,851000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Corbin City,119 CARL ROAD,4/15/14,2014,2014-Q2,1,0,276100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Corbin City,500A & 500B ROUTE 50,5/27/14,2014,2014-Q2,0,0,216200,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Corbin City,438 HARDING LANE,4/29/14,2014,2014-Q2,25778,0,45700,0,1,0.73,1,0.73,1,0.73
ATLANTIC,Corbin City,418 HARDING LANE,5/5/14,2014,2014-Q2,18000,0,48000,0,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,PARKSHORE PLAZA 6F,4/15/14,2014,2014-Q2,98000,0,117400,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,103 W OCEAN AVE,4/22/14,2014,2014-Q2,1,0,336800,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,110 E WILMONT AVE,6/11/14,2014,2014-Q2,1,0,266400,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,34 E MEYRAN AVE,5/9/14,2014,2014-Q2,245000,1,250600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,30 W MEYRAN AVE,6/30/14,2014,2014-Q2,1,0,252600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,112 E DAWES AVE,4/7/14,2014,2014-Q2,1,0,165600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,22 WILSON AVE,6/2/14,2014,2014-Q2,265000,1,268000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,9 FOX TAIL CT,5/20/14,2014,2014-Q2,1,0,185200,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,127 W CEDAR AVE,4/30/14,2014,2014-Q2,289000,1,224900,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,129 W CEDAR AVE,5/30/14,2014,2014-Q2,185000,1,177600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,8 COOPER DR,4/18/14,2014,2014-Q2,212000,1,211100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,126 E GROVELAND AVE,4/30/14,2014,2014-Q2,1,0,284000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,130 E GROVELAND AVE,5/30/14,2014,2014-Q2,260000,1,246800,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,122 OSBORNE RD,4/14/14,2014,2014-Q2,110000,1,140500,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,811 HARBOUR COVE,6/12/14,2014,2014-Q2,199000,1,189700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,HARBOUR VIEW 542,5/1/14,2014,2014-Q2,1,0,122600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,1311 HARBOUR COVE SOUTH,4/4/14,2014,2014-Q2,1,0,242100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,1502 HARBOUR COVE SOUTH,5/20/14,2014,2014-Q2,550000,1,466600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,515 NINTH ST,4/29/14,2014,2014-Q2,265000,1,262100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,158 JORDAN RD,6/13/14,2014,2014-Q2,1,0,173600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,117 GIBBS AVE,5/16/14,2014,2014-Q2,140000,1,108100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,709 PENNSYLVANIA AVE,4/21/14,2014,2014-Q2,10,0,177100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,207 BALA DR,4/14/14,2014,2014-Q2,189000,1,184600,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,138 EXTON RD,6/9/14,2014,2014-Q2,1,0,214100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,737 SHORE RD,4/15/14,2014,2014-Q2,215000,1,215300,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,516 PENNSYLVANIA AVE,5/21/14,2014,2014-Q2,170000,1,176700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,737 SIXTH ST,6/25/14,2014,2014-Q2,1,0,173100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,114 COLWICK DR,5/15/14,2014,2014-Q2,208500,1,199000,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,30 ANCHORAGE LN,6/12/14,2014,2014-Q2,1,0,169500,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,206 W NEW JERSEY AVE,4/4/14,2014,2014-Q2,1,0,140900,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,25 HOLLY HILLS DR,5/29/14,2014,2014-Q2,175000,1,225100,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,35 VILLAGE DR,5/5/14,2014,2014-Q2,1,0,181800,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,60 W LAUREL DR,6/27/14,2014,2014-Q2,223000,1,249300,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,44 LAUREL DR SOUTH,4/15/14,2014,2014-Q2,0,0,192700,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,44 GREATE BAY DR,6/3/14,2014,2014-Q2,230000,1,209500,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,75 BAYVIEW DR,4/29/14,2014,2014-Q2,239000,1,219500,1,1,0.73,1,0.73,1,0.73
ATLANTIC,Somers Point,20 BAYSIDE DR,4/11/14,2014,2014-Q2,1,0,305500,1,1,0.73,1,0.73,1,0.73
